year	cleaned_tweets
2017	아무것도 모르는 유치원생이게 젤리준다고 화장실로 유인해서 몰카찍은 한남 어디갔냐. 그거 판사가 무혐의인가 집유로 풀여나게 해서 한 때 시끄러웠는데, 진짜 초등학생도 뭘 안다고 저게 위험한 상황인지 인지도 못한거 일테고 달콤한것으로 유혹한 개저씨가 미친건데 저 사건의 심각성을 모르다니;
2017	맞아요...심지어 저는 주변 친구들과 지인들에게도 너 뫄뫄하면 정말 예쁠거같아~ 하고 코르셋 씌워주고 다녔어요.. 전 그게 진짜로 도움주는거라고 생각했고 그래서 바뀐(코르셋 주워입기 시작한) 친구들을 보면 되게 기뻤는데... ㅠㅠ 코르셋 씌워지면 오히려 훨씬 더 자존감 낮아지고 좆같은 한남
2017	한샘 주식 꼴랑 3000원 떨어졌다며? 사건터진 직후에 어차피 곧 잠잠해질거니까 이참에 주식 사놓으면 이득이라는 한남들 있었지 아 진짜 너무 답답하고 짜증나고 잊혀지는게 두렵다 피해자는 결국 회사를 그만 두고....
2017	두 경우 다 가해자는 한남인데 짤 쓰면서 그 부분은 안쪽팔린가봅니다ㅋㅋㅋㅋㅋ
2017	이퀄리스트 한남선비 오유남들 오빠가 인정하는 페미니즘만 페미니스트고 지들 기분 거스르면 어차피 다 메갈이잖아ㅋㅋㅋㅋ죽고 없는 메갈 붙잡고 천년만년 메갈타령하며 손 씻고 뒤지던지해라 제발
2017	애호박거리며 우습게 만드는 글에 애호박으로 맞아봤음?맞드립한걸'폭력적 위협적 한남이다'로 반응하는 쟤들 종특이 병적이라 싫음 '나중에'가 우리 인권이 나중이라고? 빼액!!탁 공격하려고 과장하고 확정하고 종특회로 돌리고 성소고 페미고 떠나 쟤들은 절레절레..질리게 해
2017	길모어걸스에 나온 한남 일화 pic.twitter.com/kd5EdvMVGb
2017	한남들 메갈이 싫은 게 아니라 그냥 페미니즘이 싫은 거면서 곧 죽어도 진짜 페미니즘이 아닌 메갈은 처단해야 된대ㅋㅋㅋ 본인이 생각하는 '진짜 페미니즘'이 뭔지 물어보고 싶네 아! 근데 페미니즘이 p가 아니라 f로 시작하는 줄은 알지?
2017	초멘 골반구조상 여자가 더 골반이 벌려져있어서 쩍벌도 여자가하는건데 남자가하는건 아무렇지도않으면서 여자한테 그러는건 ㅋ ㅋㅋ무식 한남 자들 ......
2017	메갈 못잃어~~~ 이상한 집단으로 매도는 존나게 하고싶은데 마땅한 말 메갈밖에 없음 ㅋㅋ ㅋㅋㅋ 니 말대로 여성우월주의가 많다고 치자 남자 안만나주는 여자가 많아질 뿐임 왜이렇게 피해의식에 쩔어있지,,, 하긴 한남임을 본인이 제일 잘 아니까
2017	한남들이 생각하는 남자여자 사이좋게 지내자 논리 - 남자들이 맨날 여자 때리고 죽이고 성범죄 일으키지만 여자들이 그걸  항의 하면 싸움거는거니까 안됨
2017	하긴 근데 생각해보면 래디컬 진영은 언제나 일관적이었음. 여혐을 패지 사람을 패지 않았고, 저놈들이 소수자 혐오하고 사람팬다~~ 고 빼액거리는 놈들은 지들의 여혐과 자신을 분리하지 못하는 놈들이었다. 한남욕하면 자기 욕한다고 발끈하는 한남들이랑 똑같았음.
2017	한국문화계 진짜 웃긴게 여성팬에 의존하는 인물 업계일수록 여자 우습게 보고 더 무시하고 비하발언함... 한남 종특임 여성이 자기들을 먹여살린다는게 너무 좆떨리게 괴롭고 수치스러운가봄 그럼 굶어죽던가
2017	당연하게 반말을 하고 맞아볼래? 라고 말할 수 있는 것은 남자이기 때문임은 페미니즘을 꺼내지 않더라도 많은 사람들이 알고있는데 그 지적에 대한 유아인의 반응이 너무나도 '한남'스러웠잖아. 누가 먼저 조롱했냐가 문제가 아니라 그 조롱이 어쩌다 나왔는지, 그것에 어떻게 반응했나가 중요하잖아.
2017	오마야.. 폭력적인 발상을 이렇게 포장하신다. 기울어진 운동장을 안보고 평등, 사랑으로 참으라고 하는 거, 역차별이라고 주장하는 것이 폭력인거 모르나봐. 진단명: 공감능력 부재, 한남 자존감 지켜보려 발버둥, 나르시스트(자꾸 뭔가 해준다 함) https://twitter.com/seeksik/status/934048717555908610 …
2017	"[South Club 1st Concert]
171118~19
in 한남 언더스테이지

#남태현 #southclub
#southbuyersclubpic.twitter.com/LFLGtflS2K"
2017	증오를 포장해서 지성인인척 하는 한남짓 이제 그만 https://twitter.com/seeksik/status/934068528566505472 …
2017	난 누가 유아인이 실트인거 안웃겨 메갈로 찍힌 여자는 살해협박 명예훼손 욕설 각종 성희롱 듣는데 유아인은 고작 듣는거 한남 소리나 누가 폰좀 뺏어보라는 둥 정도의 순한 반응이고 같은 여혐충들은 메갈과 싸운 영웅취급하며 궁뎅이토닥여줌 ㅋㅋ부럽다 권력
2017	"여전히 애호박 게이트와 누가 유아인 실트고 악플러와 싸운 연예인 되어있고ㅋ

얘를 보고 느낀 실망 너무 익숙해서 타격도 없다

주변인들 맘 속으로 거를 때처럼

한남파티 학교는 여전히 화나고
페북 본계 몇몇 페메용으로 남겨놓은 건데  대숲보러 들어갈까 싶기도

본명으로 의견표출 좀 거르게"
2017	"#래디컬페미_트친소
한남 흉자 극지뢰인김이추입니다 •• 
저와 함께 페미에 대해 더 공부하고 더 알아갑시다  흔적 남기면 모시러 갈게요 성님들 ^^7777 pic.twitter.com/wY8DoDpgZQ"
2017	늘 그렇지만. . .  한남들한테 메갈소리 들으면 내가 인생 똑바로 살고 있구나하는 생각이 든다.
2017	한남들이 하는 한남짓 한남짓 오유짓 오유짓 일베짓 일베짓. 화장실에 몰카설치하는 새끼들을 어케 증오안하지? 피해여자들은 증오도 잘 못하고 자살도 하는데....디엠으로 쌍욕 보내시는 분은 그런거 당하면 증오를 넘어서 더 한짓을 할 거같은데,,, 읍읍 pic.twitter.com/eln8fRTOBp
2017	정작 그들이 공포스러워하는(ㅋㅋㅋ)한남이라는 말은 이미 인터넷 모르는(일단 잘 되지도 않는,,....)저짝 나의 교포친구동네에도 널리 퍼져있는데 지들만 모르고 말이지,..
2017	성평등발언하고 불공정한 젠더권력 지적하면 다 메갈이라고 하면서 안듣는게 한남들 취미잖앜ㅋㅋㅋㅋㅋ걍 쟤들은 메갈=잘못된 페미라는 헛프레임 씌워서 자기가 성차별주의자인걸 변호하려는거임...제발 그 소문의 메갈 구경이라도 해보고싶은데 말이야,...
2017	난 세상에서 상호 동의 없이 반말하는 인간이 제일 싫어 (대부분 한남임) ....
2017	"유아인을 보면서 잘못을 저지른 한남들이 반성하지 않는 이유를 알 것 같다. 무슨 짓을 해도 끊임없는 사랑을 보내주는 존재(가족)가 있고 사회가 이를 보장한다(각종 솜방망이 등등). ""자신감""이 항상 충만할 수밖에. 그리고 쉽게 넘치기도 한다."
2017	이종을 포장해서 영포티인것처럼하는 전형적인 한남짓 이제 그만 pic.twitter.com/EHjZZcQrHn
2017	페미 코스프레하다 한남 본성 나오셨네요...
2017	ㅋㅋ 근데 뭐 지들 보기 좆같으면 몇십명이 달려들어서 줄쓰큰이네 한남이네 하면서 에붸붸뷉 하면서 거기다 맑고 고운 답변이 돌아오길 바라는건가 저거 아무리 봐도 그냥 조리돌림 아님?
2017	한남력도 한남력인데 몇 년 전에나 쿨해보였지 지금은 놀림거리밖에 안 되는 태도를 계속 미는 사람을 볼 때의 미묘한 기분이 지금도 느껴진다 왜 그 모든 것에 진지해지길 거부하고 성찰 없이 이죽대기만 하는.. 심지어 아직 젊은데
2017	누가 알았을까 애호박 따위가 잠재적 한남의 베일을 벗길 줄은... 매해 11월 25일마다 애호박찌개를 사먹고 싶네요
2017	"??
한남이 뭔가요
한국남자요
지금 한국남자 비하하신거 맞죠?

??????뭔ㄴ개소리냐??????"
2017	한남은 논리를 잃었다
2017	내가 본 한남 중에 쿨한척 힙병 걸린 한남 베스트 오브 완이다 완
2017	역시 걍 이퀄리스트 선언였던 듯... 메갈짓 얼마나 말하고 싶었을까 한남 한남 거리며 남자를 비하하는 건 진정한 페미니스트의 일이 아닌데...내게 지적하는 사람들은 증오와 피해의식에 절은 페미인척 하는 메갈들인데ㅠㅠ
2017	여배우가 한남짓이란 단어 썼다간 기사에 조리돌림에 온국민이 나서서 마녀사냥하고 사과문 쓰고 안 그래도 여성 배역 적은데 커리어 끊길텐데 남배우는 '메갈짓' 소리 해도 타격도 없고..
2017	한남이 뭔가요. 알려주세요. :)
2017	개소리 포장해서 멋있는 척하는 전형적인 한남 짓 그만 #트위터내_유아인_OUT
2017	선재가 피아노 치다가 오유감성의 례술한남 됏다는 걸 내가 어케 받아들여
2017	"안철수 여성원외협회장에 삿대질하며
 ""왜 싸가지없게 말하는데!""
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ

뭐도 안달리게 생긴 새끼가 꼴에 남자라고 한남질 하는거 보소"
2017	"[South Club 1st Concert]
171118~19
in 한남 언더스테이지

#남태현 #southclub
#southbuyersclubpic.twitter.com/mt7la5NXAM"
2017	여자아이돌 연예인들 반짝반짝 예뻐 나도 그렇다고 생각해 하지만 여자의 몸을 성적대상화하는 걸 예쁘게 포장한 다음에 남자들에게 제공하는 이 시스템에 뭔가 의아함 느껴지지 않냐고 모든 여자들 몸을 잘 포장해서 디저트마냥 돼지새끼같은 한남들에게 제공하는중인데 이게 마냥 좋기만 해?
2017	좆팔 이래서 냄져들은 일하면 안된다 짐승보다 더한새끼들인데 짐승은 가둬두면서 왜 한남들은 사회에 풀어놓냐? 풀어놓으니 범죄저지르고 강간하고 납치하고 성추행하고 데이트폭행하고~~ 하루라도 범죄를 안저지르는 날이 없다 격리시켜 사회화나 시켜라
2017	한남들이 변기에 앉아서 오줌을 못싸는 이유는 남자의 자존심 어쩌구 때문이 아니고… 좆이 너무 작고 짧아서 오줌이 앞으로 찍찍 튀어나가지 않게 하려면 거의 상체를 무릎에 붙이듯이 엎드려서 싸야하기 때문임
2017	이게 말이냐 방구냐 한남고추냐 여돌이 쩍벌 좀 하고 앉았다고 ‘쩍벌하니’로 별명까지 붙이는게 말임? 한남들은 공공장소던 어디던 다리 개쩍벌하는데 여돌은 방송에서도 다리 오므려야 함? pic.twitter.com/3BL5GBlryS
2017	"한남 맥이는 개꿀팁 공유함♡♡
마지막 멘트 치고나니까 이제 답장안옴 개웃곀ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ큐ㅠㅠㅜㅜㅜㅠ pic.twitter.com/5hBTLhLhfS"
2017	여고생 뺨 때린 한남 pic.twitter.com/3erDN1cd4h
2017	쓰까, 흉자라고 불리는 분들이 지금 워마드 계열 페미분들을 잡아댄다고 페미판이 클린해지는 걸로 끝나냐면 응 아니야 한남들이 페미들은 웜 낙인찍으면 끌어내릴 수 있게 되는구나! 하고 학습하는 계기가 될것이다
2017	보댄이 먹히다니 역시 한남 좋아하는 노답 빠순이들ㅉㅉ 구도 만든거 누구였지요? 보댄이 뜬걸로 한국 여권 어쩌구 소리하다가 외국에서(심지어 맨날 동경하던 서양에서ㅋㅋㅋㅋ)잘되니까 당황 좀 하긴 햇겟다ㅋㅋ 미개한 한국인들의 취향이라고 그렇게 팻는데!
2017	어제 썼던, 삼국지에서 적벽대전 개전 결심을 한 오후 손권의 심정으로, 안철수 국민의당 대표가 바른정당과의 합당이라는 도박을 시도 중이라는, 연작 트윗을 모멘트로 정리해 보았다. https://twitter.com/i/moments/933651440114921472 … #안철수의_길과_천정박의_길은_다르다 역시나 한남 아재들에게 삼국지의 해악이란ㅜㅗㅜ
2017	진짜 한남들 생각 수준
2017	"#레디컬페미_트친소
하용가 성님들! 4호선 타고다니다 아예 4호선이 되기로한 트랜스 4호선입니당!! 4호선 한남들이 동작대교 재기뷰에서 재기하는게 저의 작은 꿈이구요. 쓰까 형냐 꺼지세요. 성님들 흔적 남겨주시면 바로 호다닥 찾아갑니다^^77"
2017	여자가 존나 미운 트잉여 백수 게이 한남들이 워마드 여자들 왜 미워하게 ㅋㅋㅋ 지들 좆같은 물건 불알 달린 지가 팔면 계집들이 아묻따 사야 되는데 안 사주니까 ㅋㅋㅋㅋㅋ
2017	사장님이 어린 여자인 나한테 예의발랐단 후기는 정말 손에 꼽을 만큼 봤거나 아님 한 번도 못 본 것 같네 한남 사장님이 유쾌하다=어린 여자한테 무례하다임 줄쓰큰에게 뭘 기대하지 맙시다 줄쓰큰들은 어린 여자한테 말 좀 걸지 말고
2017	트위터에서 한남 사장이 운영하는 가게(인쇄소든 주얼리가게든 음식점이든) 유행하면 되도록 걍 넘기는 게 좋은 것 같다 특히 (남자) 사장님이 너무 친근하고 재밌어요 뭐 이런 후기 있는 곳.. 어린 여자 오타쿠들이 즐겁게 놀려고 갔다가 무시당하거나 불쾌한 경험 당하는 일이 너무 많음
2017	"[South Club 1st Concert]
171119 in 한남 언더스테이지

#남태현 #southclub
#southbuyersclubpic.twitter.com/I0ERRBGaSP"
2017	"엄마랑 치킨먹는데 무슨 얘기하다가 한남은 다 안돼~ 라는 주제로넘어가서
엄마: ㅇㅇ 요즘 뉴스만틀면 나이를 처먹엇든안먹엇든 여자친구쫓아다니고찔러죽이고그러잔어 무서워서 참 
나: 그런걸 알면서도 나한테 남자랑 연애하라그래?? 
엄마:"
2017	아 진짜 개빡친다........ 에이프릴 쉿크릿 1화 담당피디 한남 개저새끼 대놓고 성추행을 하네 아 저딴것도 피디라고 진짜 개빡쳐
2017	"뉴 한남콘 하이퍼리얼리즘
#일베발_페미_사회적매장사건
예언: 오늘 6969명 본다 pic.twitter.com/statvRtthu"
2017	‘소추들의 고백’ @hannam_gobaek 님 의 트윗을 볼 때마다 “한남”이랑 얽히는 일은 다신 없어야하겠다는 다짐을 하게 된다. 여자를 돈주고 사는 물건 취급하는 게 이렇게 당연한 나라에서 “남자가 더ㅜ힘들아ㅜ”라고 주장하다니 시발놈들아 얼굴이랑 양심이랑 고추 전부 방앗간에서 빻았냐. pic.twitter.com/cHZe5YG370
2017	한남마녀사냥공론화팀에서 만들어주신 카드뉴스입니다. 많이 퍼가주십시오. (답글로 이어집니다) pic.twitter.com/F8m6kRGvkX
2017	가해자가 가해를 하지 않겠다고 선언(ㅋㅋ)했을 때 피해자들이 환호하고 팬클럽을 만들어 줄 것이라고 생각했다는 것부터가 존나 크리피하다 너무나 강간 안하고 여자 안패는걸로 칭찬 받고 싶어하는 한남 마인드 https://twitter.com/tumblbug/status/933213992331472897 …
2017	"사회는 여자의 부정으로 진보한다 
#일베발_페미_사회적매장사건
방관충 한남들도 똑같다 재기해"
2017	한남새끼들이 워마드 상주하면서  #일베발_페미_사회적매장사건 여자 하나 묻으려고 드릉드릉 손가락 놀리고 정의구현하는 척 했을 거 생각하니 존나 역겹다 니들이나 어린애들 건드리지 말고 자살해
2017	"한남죽어한남죽어한남죽어
#일베발_페미_사회적매장사건
한남죽어한남죽어한남죽어 pic.twitter.com/4jlRqrcIey"
2017	그동안 여혐 힘줘서 무시했던것처럼 #일베발_페미_사회적매장사건 남혐도 힘줘서 무시하라고 한남들아
2017	"171119 South Club 1st Concert
한남 언더스테이지

준비자세부터 척척척척!!
자~~~랬! 따아~~~~
#남태현 #southclubpic.twitter.com/V8pSU6mDUU"
2017	"해시가 실트에 올라갈거라 확신하고
#일베발_페미_사회적매장사건
누명은 벗겨지고 정말 대대적인 단속을 해라
지금까지 증거, 확신 없다고 했었던 그 모든 말에 대해서 한남민국은 좆잡고 재기해"
2017	8. 되는 유비 세력과 손을 잡고 결전을 결심하는 장면에서 찾은듯한 느낌적 느낌. 최근에 소설가 김훈이 이른바 한남(웃음) 아재들에게 끼진 [삼국지]의 막대한 악영향의 또 하나의 사례가 될 것임을 두려워하며 그 이유를 맨스플레인(쿨럭;)하자면 다음과 같다. 서기 180년 전후부터 280년 정도까지의
2017	한남 발라드론을 정리해서 어딘가에 기고하고 싶은데 저런 네이밍을 받아줄 매체가 없을 것 같다. 뭐라고 해야 할까. 줄쓰큰 발라드.. 줄발라드.. .. ..
2017	“사회주의가 여성 인권에 한 거 없다고 쉽게 말하는 리버럴이랑 신좌파가 진보꼰대나 좌파 한남보다 더 싫다. 말이 쉽지. 김진숙 지도위원이 '페미니즘에 관심을 가지게 되었다'고 말하는 것도 싫다. 그녀는 원래 노동운동가였고 여성노동의 특수한 조건을 말할
2017	아비는 한남이었고 권위적인 가부장이었으나 또한 자식들을 매우 사랑하는 다정한 사람이었다. 집안일은 하지 않았지만 자식들 돌봄에는 인색하지 않았다. 아비의 돌봄 경험이 없지 않은데도 남친의 돌봄은 또 다르다. 당연하지 않은 것을 받고 있는 느낌이고 마음도 고마웠다 미안했다 한다.
2017	여자들 아니어도 한남 아닌 사람 전부한테 해당이겠지만
2017	한국은 치안이 좋아서 배트맨 같은 자경단 서사가 공감이 안 간다고 하는 글 두번 정도 본 거 같은데 너무 한남 시선이라 불쾌함 여자들한텐 한국이 총기없는 고담인데 뭔소리야
2017	9월 출생아가 3만명 턱걸이를 하자,,한남들은 여가부 이름을 결혼가족출산부로 개명하자며,,청원을 하였다 합니다,,, 여자는 결혼이 삶의 목표고 애 낳는 존재에 불과하다는 한남의 인식이 투명하게 드러나는 짓입죠,, 몇명이 청원할지 궁금하고 한심하내요,,
2017	"""소설 중 주인공 이름이기도 하지만, 강현남의 현남은 한남의 다른 표현인가요?"" &lt;82년생 김지영&gt; 조남주, &lt;쇼코의 미소&gt; 최은영 등 주목받는 작가 7명의 작품을 담은 소설집 &lt;현남 오빠에게&gt;를 둘러싼 질문들, 편집자가 직접 답변해드립니다.  http://omn.kr/om9n "
2017	흡연하는 한남 특징 - 여자가 흡연하는거 보면 갑자기 건강을 아끼는 사람되서 흡연의 단점을 설명함
2017	"흡연자+한남+연상의 조합은 존나 끔찍하다 다들 존나 똥폼잡으면서 ""ㅇㅇ씨는 담배같은거 피지 마세요.."" 이럼 ㅅㅂ"
2017	"아니근데 이정도 뉴스랑 난리난거보면 이제 아닥할시간좀 되지않음?ㅋㅋㅋ언젠또 팽하더니 이젠 한남이한거고,,뉴스는 보고사나...¿ 근데저거 메인 첫번째네ㅋㅋㅋㅋㅋㅋㅋㅋ
국가망신ㅋㅋㄱㅋㅋㅋㅋㅋㅋㅋㅋ(머리짚) pic.twitter.com/ZLlWSXPB7z"
2017	트이타사람들 대부분 기사 절대로 안읽음. 표창원의원이 인권위가 혐오표현 제재한다는 기사 올렸더니 그밑에 워마드들 총출동해서 여혐 표현은 제재안하고 한남만 못쓰게 한다고 멘션 엄청 달아놨던데 ㅋㅋㅋ기사는 혐오표현이 주로 여성 성소수자 외국인등에 대한거여서 이를 제재하겠단 내용이었음
2017	스페인친구랑얘기하고있었는데 서로 자국남자들앵나까면서 스페인남자 개여혐충~~ 아냐한남이더여혐충이야! 이러면서 투닥거리다가 캐나다남이차라리낫지않냐? 이걸로의견통합볼려했는데 옆에있던 캐나다분이 갑자기 아냐캐나다남개노답!! 이러면서 대화에참여하셔서 친구가생겼다 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ
2017	하지만 제가 내린 결론은 역시 방관 외에 제가 선택할 건 없다는 거에요. 자기가 도덕을 버리지 못할 거라면, 적어도 남자들이랑 같이 도덕 버리고 미러링하는사람을 패면 안된다고 생각해요. 남초에서 남자들이 범죄저질러서 이제 남권 내려간다; 호주 한남 범죄자때문에 남자인권 떨어진다 걱정하는
2017	성님들 지금 제가 졸린 것도 한남들의 주작 아닐까요;;;; 흐미 소름;;; #한국남초_워마드주작
2017	생일축하해 누구생일인지는 머르겠지만 #남초발_워마드_강간주작 한남 재기해 한남 재기해 재기해 재기해
2017	한남재기한남재기한남재기한남재기 #남초발_워마드_강간주작 한남재기한남재기한남재기한남재기
2017	"주작을 통해서 밖에 여혐 못하는거 실화??
#남초발_워마드_강간조작
#남초발_워마드_강간주작
도태가 임박한 한남들의 발악..
얼마나 여자한테 사랑을 못받았으면
저지경까지 갔을까?? 안타깝다.. 빠른 재기하길 희희 낄낄낄"
2017	한남들이랑 디엠하면 가성비 개짱임ㅋㅋㅋㅋ 그냥 의식의 흐름으로 아무말해도 부들부들하면서 장문의 분노글보내줌
2017	"[South Club 1st Concert]
171118 in 한남 언더스테이지

#남태현 #southclub
#southbuyersclubpic.twitter.com/BSXN9ZRXU9"
2017	남김없이 실시간으로 제 눈으로 봤구요. 한 시즌 쉬는 징계 대신에 본인이 팀에서 나가겠다 했고 곧 스트리머로 전향했습니다. 그 이후 자신의 '팬'이었던 트위터 팬들을 저격했고, 인벤에서도 이태준 일 관련해서 여팬들이 왜 극성이냐는 식의 루갈 호칭까지 들었습니다. 구 루나틱하이엔 한남틱하이
2017	&lt;&lt;일부&gt;&gt;한남들한테는 길도 가르쳐주면 안됩니다.. 전에 케텍스 타려고 기다리고 있다가 어떤 50~60대 아저씨가 길 물어보길래 잘 모르겠어요. 라고 답했는데 그때부터 케텍스 탈때까지 뒤 쫓아오면서 내가 누구인줄 아냐, 내가 건물이 4채가 있는데 아가씨가 참 마음에 든다. 혹시 진지하게
2017	"'나의 한남 아버지'이런 태그 달면 꽤 재미있는 이야기 많이 나올듯.
울 아버지는 기본적으로 애를 예뻐하고 핏줄에 대한 본능적 집착이 강한 편이라 요즘말로 '딸바보'였고, 나도 아빠를 극히 사랑하지만 아버지의 나에 대한 태도가 애완동물에 대한것 같았다는 생각을 버릴 수 없다."
2017	아동성폭력범의 97.9프로가 냄저인거는 모르겠고2.1프로의 여성범죄자가있다고 한남과흉자와쓰까는 페미를 패더라구요^^,,,,괜히 여혐민국 아니조.,,? pic.twitter.com/FvZTzVrJyO
2017	한남민국싫어서탈조한호주국자 #남초발_워마드_강간주작 탈조해서까지한남들주작마녀사냥에당하고있네
2017	어려선 맘에 드는 여자애 때리고 좀 커선 일베하다 성인되서는 반반연애 반반결혼 외치다 결혼하면 대리효도 독박육아 맞벌이에 가사전담 시키고 결혼못하면 영포티 외치면서 젊은 여자들한테 찝적대고 오십되면 갑자기 나비남이라고 불쌍한 척 하면서 혼자 밥 못챙겨 처먹는다고 지랄하는 한남의일생
2017	"김구는 실패한 한남(노무현의 ""나는 김구, 장준하같은 '의롭지만 실패한 정치인'의 악순환을 끊고 싶다'는 발언을 악의적으로 왜곡)
pic.twitter.com/nxkBaULmwR"
2017	정치학교수님 씹한남인데 페미니즘가르칠땐 거슬리는 말 1도 안해서 조낸 의아했음... 뭘까 학문적으론 완전한 성평등맨인데 책덮으면 룸싸롱가는 인생
2017	그의 페미니즘 실천.. 오로지 한남 죽이기..
2017	"지인이 탑엘에서 웜만난 이야기 넘 인상깊었는데 페미라고 했는데 웜이었고 매일 아침 한남 죽이고싶다고 생각하면서 일어난다고 그리고 이 사상을 자기 엄마에게도 전파했다고 자랑스레 얘기했다던.. 그래서 지인이 페미니스트면 어머니 가사분담은 하시나요? 했더니 ""집안일은 엄마의 일이죠"" 했다는"
2017	와 가만히 앉아서 트위터만 붙잡고있는 나도 스트레스 받아서 머리가 깨질 것 같이 아프고 손이 더이상 안움직여서 겨우 타자를 치는데 #남초발_워마드_강간주작 주작당하신 당사자분은 얼마나 힘드실지 감도 안잡힌다. 졸렬한 한남일보 정정기사 왜 안내?
2017	구라 세계에서 제일잘치는한남새끼들아 #남초발_워마드_강간주작 구라퍼지는속도로재기를해라
2017	빨래 잘하고 잘 갠다고 월급이 오르지 않기 때문이다. 청소 깨끗이 한다고 다른 사람들이 우러러보지 않기 때문이다. 한남들은 무시하지만 살림해본 사람들은 안다. 저게 얼마나 어려운 일인지. 저런 살림 노하우는 실패에서만 나오는 것이 아니라 다른 주부들을 만나서 이야기하고 공유하는 팁이다.
2017	저렇게 살림을 잘하게 되면 어떻게 되는지 아는가? 그냥 성인이 된다. 하지만 한남들은 그게 구차하고 가치없는 거라고 치부하며 관심을 두려고 하지 않는다. 대파쪽파 참기름들기름 진간장국간장 구분한다고 주부대리에서 주부과장으로 승진하지 않기 때문이다.
2017	래디컬 판은 지금 탐라에, 한남워마드주작 사건 때메 난리가 나고, 화가 나서 다들 한 마디 안하는 사람이 없고, 꺾인 운동장에 모두들 분노하는데, 쓰까판은ㅋㅋ 아가리 묵념하고 지들 저녁 처먹은 거 올리고 앉았네 좆팔.
2017	님들 할아버지중에 열심히 일하고 할머닌 집안에 앉아서 놀았다는 사람 봄? 전인구 90퍼가 농촌이었을땐대 그땐 한남들 화투치고 술먹었어 나무나 해오면 잘난거야 어디 미친놈들이 조선남자가 일 많이했단 식으로 손바닥으로 하늘을 가리려고 해
2017	한남들 앞으로 아동성범죄 인터넷 글 올라오면 어제 오늘만큼 신속하게 공론화 하길 ^^ 물론 아동성범죄는 남성 가해자가 거의 다니까^^ 열심히 신고 하시길 바랍니다 ^^
2017	이 얘기에 납득을 못 하고 구태여 '웜퇘지'나 '쿵쾅쿵쾅'을 비롯한 비만을 연상시키는 각종 비하발언을 서슴치 않는 사람들은 근본적으로 워마드 애들이 '한남소추'거리는 것과 다를 바가 없다고 믿는다. 지금 이 트윗 읽으면서 뜨금하고 있는 사람들은 당장 생각을 고쳐먹거나 날 차단하길 바란다.
2017	한남 둘이서 청어소바 전문점와서 여기 뭐가 맛있지? 모르겠다 함서 고민 백번하다 카레우동 시키는데 wwww 사람였음 알랴줬을텐데
2017	"니가 크는애들이냐고? 니가 어렸을적 못먹은거를 애들한테 느끼게 하지말라고 요즘세상에 과하게 먹어서 난린데... 암턴 이런인간이였습니다.
애들이 다 여자애라서 다행이라는 생각이 요즘 절실히 느낍니다 . 한남은 한남애비들이 만든다는걸...."
2017	엠넷 존나 미친거 아니냐ㅋㅋ 부정투표 사건 피드백 해달라고 했을 때 싹 다 무시하더니 우리 애들로 돈 벌고 싶으니까 케이팝에 일자무식인 한남들 급하게 불러다 넣고 방송하는거 너무 어이업ㅎ음ㅋㅋㅋㅋ
2017	한남중년이 어떤 존재냐면 자기가 암걸리면 아내한테 병간호받으며 살아남지만 아내가 암걸리면 이혼하는 남자가 태반인 존재란 말이거든요.. 이런 상황에서 정말 ‘오죽했으면’
2017	한남의 고통에만 발광하는 한남에게 왜 공감해야되지. 암걸린 아내를 간병하지 않는 한남 그러나 아내들은 남편을 간병 이런 뉴스를 봐도 아아 불쌍한 한녀들 이런 글을 안쓰던데.. 밥 좀 혼자 해먹고 싸패 한남에서 벗어나세요.. https://twitter.com/webern11/status/931934363134066688 …
2017	"박형준,적폐청산 놔두고""제도와 관행을 개혁""하라는건,

페미들이 들고일어날일 아니냐?

한남들을 적폐라 치면,

남자는 죽어도 장화 못신으니,
여자들보고 전적으로 피임을 책임지라는 개소리 라는거나?

피임약이 부작용이 심해 몸 망가지듯,

적폐청산을 놔두는것도 부작용이 심해 나라망하는거다 pic.twitter.com/TpYEZM5Vji"
2017	"[South Club 1st Concert]
171118 in 한남 언더스테이지

#남태현 #southclub
#southbuyersclubpic.twitter.com/v8dsA63DwE"
2017	생방중이니 실수정도는 너그럽게 봐달라는건 뭐 영상이 끊긴다던가 오디오가 빈다던가 하는 수준이어야지 사전조사는 전무에 7080 맞춤중계+가가를 두고 공연녀 성형어쩌구까지 해놓고 비양심 오진다 ㅋㅋㅋ 무엇을 상상하든 그 이하를 보여주는 어메이징 한남방송인
2017	뭐 양천구 사업들 다 훑어보지도 않고 남자만 챙기네 운운하는 거면 말을 뱉기 전에 좀 더 알아보는 습관을 가져보는 게 좋고(시니어 요리교실에선 직접 요리를 해서 걑은 독거인들과 교류) 한남 굶어죽어 마땅 포지션이면 이 생에서는 만나지 맙시다. pic.twitter.com/0zqYXsLjTk
2017	미래가 보인다... 한남만 검열되고 된장녀는 검열되지 않는 미래가.. https://twitter.com/drpyo/status/932382438679986177 …
2017	50대 고독사 한남만 챙긴다고 트이타에서 엄청나게 욕먹고 있는 김수영 양천구청장의 논문들ㅋㅋ pic.twitter.com/E26Kj7d5HR
