year	cleaned_tweets	tokenized_tweets
2018	자기가 조롱하려는 대상을 몸이나 입은 티셔츠에 크게 써붙이고 다니면 끝내주는 메시지가 될 거라고 생각하지만 결과적으론 끝내주는 자아표현의 장이 되어버리는 한남 한정 현상을 표현할 단어가 필요하네	['자기/NP', '가/JKS', '조롱/NNG', '하/XSV', '려는/ETM', '대상/NNG', '을/JKO', '몸/NNG', '이나/JC', '입/NNG', '은/JX', '티셔츠/NNG', '에/JKB', '크/VA', '게/EC', '써붙이/VV', '고/EC', '다니/VV', '면/EC', '끝내/VV+EC', '주/VX', '는/ETM', '메시지/NNG', '가/JKS', '될/VV+ETM', '거/NNB', '라고/VCP+EC', '생각/NNG', '하/XSV', '지만/EC', '결과/NNG', '적/XSN', '으론/JKB+JX', '끝내/VV+EC', '주/VX', '는/ETM', '자아/NNG', '표현/NNG', '의/JKG', '장/NNG', '이/JKS', '되/VV', '어/EC', '버리/VX', '는/ETM', '한남/NNG', '한정/NNG', '현상/NNG', '을/JKO', '표현/NNG', '할/XSV+ETM', '단어/NNG', '가/JKS', '필요/NNG', '하/XSA', '네/EC']
2018	성깔있는대로 부리고 사는 전형적인 한남 아버지 밑에서 컸고 엄마는 그거에 길들여진 의지없는 사람이었다. 여자는 다 맞춰줘야하고 자기주장하면 안되는 사람인 줄 알았던 우리 부모는 유독 우리 자매가 싫었을거다. 결국 엄마는 목숨부지를 위해 이혼으로 아버지를 탈출했지만 달라지지 않음.	['성깔/NNG', '있/VA', '는/ETM', '대로/NNB', '부리/VV', '고/EC', '사/VV', '는/ETM', '전형/NNG', '적/XSN', '인/VCP+ETM', '한남/NNG', '아버지/NNG', '밑/NNG', '에서/JKB', '컸/VA+EP', '고/EC', '엄마/NNG', '는/JX', '그거/NP', '에/JKB', '길들여진/VV+EC+VX+ETM', '의지/NNG', '없/VA', '는/ETM', '사람/NNG', '이/VCP', '었/EP', '다/EF', './SF', '여자/NNG', '는/JX', '다/MAG', '맞춰/VV+EC', '줘야/VX+EC', '하/VV', '고/EC', '자기/NP', '주장/NNG', '하/XSV', '면/EC', '안/MAG', '되/VV', '는/ETM', '사람/NNG', '인/VCP+ETM', '줄/NNB', '알/VV', '았/EP', '던/ETM', '우리/NP', '부모/NNG', '는/JX', '유독/MAG', '우리/NP', '자매/NNG', '가/JKS', '싫/VA', '었/EP', '을/ETM', '거/NNB', '다/VCP+EF', './SF', '결국/MAG', '엄마/NNG', '는/JX', '목숨/NNG', '부지/NNG', '를/JKO', '위해/VV+EC', '이혼/NNG', '으로/JKB', '아버지/NNG', '를/JKO', '탈출/NNG', '했/XSV+EP', '지만/EC', '달라지/VV', '지/EC', '않/VX', '음/ETN', './SF']
2018	"6.9라는 한남래퍼 곡제목이나, 여자페미에게 클리가 7cm냐고 하는 한남 트윗을 보니...
6.9가 정말 걔들에게 큰 충격이고 아직도 그 숫자에 부들댄다는걸 알았네. ㅋㅋㅋㅋ 오래돼서 타격감 없는줄 알았는데"	['6/SN', './SY', '9/SN', '라는/VCP+ETM', '한남/NNG', '래퍼/NNG', '곡/NNG', '제목/NNG', '이나/JC', ',/SC', '여자/NNG', '페미/NNP', '에게/JKB', '클/VA+ETM', '리/NNB', '가/JKS', '7/SN', 'cm/SL', '냐고/VCP+EC', '하/VV', '는/ETM', '한남/NNG', '트윗/NNG', '을/JKO', '보/VV', '니/EF', './SF', '../SY', '6/SN', './SY', '9/SN', '가/JKS', '정말/MAG', '걔/NP', '들/XSN', '에게/JKB', '큰/VA+ETM', '충격/NNG', '이/VCP', '고/EC', '아직/MAG', '도/JX', '그/MM', '숫자/NNG', '에/JKB', '부/NNG', '들/XSN', '댄다는/VV+ETM', '걸/NNB+JKO', '알/VV', '았/EP', '네/EF', './SF', 'ㅋㅋ/IC', 'ㅋㅋ/IC', '오래/MAG', '돼서/VV+EC', '타격/NNG', '감/XSN', '없/VA', '는/ETM', '줄/NNB', '알/VV', '았/EP', '는데/EC']
2018	아 진짜 어떻게 씨발쓰지 말라는게 분탕치고 논점흐리는 맥락맹 한남같아보인다 할수가 있지 그거 여혐단어니까 여혐 하지 말라그러는거잖아 좆팔 진짜 웃긴다 여혐 조금이라도 하지 말라고요. 어원이 불분명하고 퇴색됐다 뭐시기저시기 근데 여혐이라는 말이 여기저기서 많이 나왔잖아 그럼 조바심에	['아/IC', '진짜/MAG', '어떻게/MAG', '씨발/IC', '쓰/VV', '지/EC', '말/VX', '라는/ETM', '게/NNB+JKS', '분탕/NNG', '치고/JX', '논점/NNG', '흐리/VV', '는/ETM', '맥락/NNG', '맹/NNG', '한남/NNG', '같/VA', '아/EC', '보인다/VV+EC', '할/VX+ETM', '수/NNB', '가/JKS', '있/VA', '지/EF', '그거/NP', '여혐/NNG', '단어/NNG', '니까/VCP+EC', '여혐/NNG', '하/VV', '지/EC', '말/VX', '라/EC', '그러/VV', '는/ETM', '거/NNB', '잖/VCP+UNA', '아/EF', '좆/NNG', '팔/NR', '진짜/MAG', '웃긴다/VV+EC', '여혐/NNG', '조금/NNG', '이/VCP', '라도/EC', '하/VV', '지/EC', '말/VX', '라고요/EF', './SF', '어원/NNG', '이/JKS', '불분명/XR', '하/XSA', '고/EC', '퇴색/NNG', '됐/XSV+EP', '다/EF', '뭐/IC', '시기/NNG', '저/MM', '시기/NNG', '근데/MAJ', '여혐/NNG', '이/VCP', '라는/ETM', '말/NNG', '이/JKS', '여기저기/NNG', '서/JKB', '많이/MAG', '나왔/VV+EP', '잖아/EF', '그럼/MAJ', '조바심/NNG', '에/JKB']
2018	아 지금 애인은 없어요.. 라는 말이 이렇게나 주변 한남들이 새벽에 공공연하게 술쳐먹고 전화하며 분탕질 할 만한 계기가 되다니. 야 니들이 얼마나 여자를 사람으로 안보고 있는지 알겠고요. 부끄러운줄 좀 아세요.	['아/IC', '지금/MAG', '애인/NNG', '은/JX', '없/VA', '어요/EF', './SF', './SY', '라는/VCP+ETM', '말/NNG', '이/JKS', '이렇게/MAG', '나/NP', '주변/NNG', '한남/NNG', '들/XSN', '이/JKS', '새벽/NNG', '에/JKB', '공공연/XR', '하/XSA', '게/EC', '술/NNG', '쳐먹/VV', '고/EC', '전화/NNG', '하/XSV', '며/EC', '분탕질/NNG', '할/VV+ETM', '만/NNB', '한/XSA+ETM', '계기/NNG', '가/JKS', '되/VV', '다니/EF', './SF', '야/IC', '니/NP', '들/XSN', '이/JKS', '얼마나/MAG', '여자/NNG', '를/JKO', '사람/NNG', '으로/JKB', '안/MAG', '보/VV', '고/EC', '있/VX', '는지/EC', '알/VV', '겠/EP', '고요/EF', './SF', '부끄러운/VA+ETM', '줄/NNB', '좀/MAG', '아세요/VV+EP+EF', './SF']
2018	에슾은 캐릭터성 탄탄한 매력적인 악역인데 여캐라 못빨리는거고 가람애비는 걍 한남인 비중없는 캐인데 남캐라 빨리는거잖아 메인빌런도 아닌 무수리잡놈이 어딜 비벼	['에/IC', '슾은/UNKNOWN', '캐릭터/NNG', '성/XSN', '탄탄/XR', '한/XSA+ETM', '매력/NNG', '적/XSN', '인/VCP+ETM', '악역/NNG', '인데/VCP+EC', '여/NNG', '캐/VV', '라/EC', '못/MAG', '빨리/VV', '는/ETM', '거/NNB', '고/VCP+EC', '가람/NNG', '애비/NNG', '는/JX', '걍/UNKNOWN', '한남/NNG', '인/VCP+ETM', '비중/NNG', '없/VA', '는/ETM', '캐/NNG', '인데/VCP+EC', '남/NNG', '캐/VV', '라/EC', '빨리/VV', '는/ETM', '거/NNB', '잖/VCP+UNA', '아/EF', '메인/VV+ETM', '빌/VA+ETM', '런/NNG', '도/JX', '아닌/VCN+ETM', '무수리/NNG', '잡놈/NNG', '이/JKS', '어딜/NP+JKO', '비벼/VV+EC']
2018	6.9cm 대체 무엇에 대한 디스랩임...걍 산이놈에 대한 아무 정보없이 띡 보면 본인 같은 한남디스하는 극렬메갈랩으로 보인다는 점이 존나 개그인듯.... 걍 자아성찰 자아비판랩됨 pic.twitter.com/wLnEWPSnkq	['6/SN', './SY', '9/SN', 'cm/SL', '대체/MAG', '무엇/NP', '에/JKB', '대한/VV+ETM', '디스/NNP', '랩/NNG', '임/VCP+ETN', './SF', '../SY', '걍/UNKNOWN', '산이/NNG', '놈/NNB', '에/JKB', '대한/VV+ETM', '아무/MM', '정보/NNG', '없이/MAG', '띡/MAG', '보/VV', '면/EC', '본인/NNG', '같/VA', '은/ETM', '한남/NNG', '디스/NNP', '하/VV', '는/ETM', '극렬/NNG', '메/VV+EC', '갈/VX+ETM', '랩/NNG', '으로/JKB', '보인다는/VV+ETM', '점/NNG', '이/JKS', '존나/MAG', '개그/NNG', '인듯/VCP+EF', './SF', '.../SY', '걍/UNKNOWN', '자아/NNG', '성찰/NNG', '자아/NNG', '비판/NNG', '랩/NNG', '됨/XSV+ETN', 'pic/SL', './SY', 'twitter/SL', './SY', 'com/SL', '//SC', 'wLnEWPSnkq/SL']
2018	"180901 한남 팬싸인회
http://goo.gl/cghEso 
http://goo.gl/6YeMwP 
http://goo.gl/UeyNRF 
http://goo.gl/Ne2Fj1 
#인투잇 #IN2IT #인호 #황인호pic.twitter.com/5oDJMARJO1"	['180901/SN', '한남/NNG', '팬/NNG', '싸/VV+EC', '인회/NNG', 'http/SL', ':/SC', '//SC', '//SC', 'goo/SL', './SY', 'gl/SL', '//SC', 'cghEso/SL', '\xa0/SY', 'http/SL', ':/SC', '//SC', '//SC', 'goo/SL', './SY', 'gl/SL', '//SC', '6/SN', 'YeMwP/SL', '\xa0/SY', 'http/SL', ':/SC', '//SC', '//SC', 'goo/SL', './SY', 'gl/SL', '//SC', 'UeyNRF/SL', '\xa0/SY', 'http/SL', ':/SC', '//SC', '//SC', 'goo/SL', './SY', 'gl/SL', '//SC', 'Ne/SL', '2/SN', 'Fj/SL', '1/SN', '\xa0/SY', '#/SY', '인/VCP+ETM', '투/NNB', '잇/NNG', '#/SY', 'IN/SL', '2/SN', 'IT/SL', '#/SY', '인호/NNG', '#/SY', '황인호/NNP', 'pic/SL', './SY', 'twitter/SL', './SY', 'com/SL', '//SC', '5/SN', 'oDJMARJO/SL', '1/SN']
2018	인터넷에서 좆팔거리고 다니는 남자들도 봤는데 ㅋㅋㅋㅋ 한남 언어 오염시키기가 정말로 효과가 있군 미러링은 맥락이 뭔진 모르겠지만 세보이는 말은 일단 쓰고보는 단세포들의 수준에 맞는 눈높이 공격이었던 것이다	['인터넷/NNG', '에서/JKB', '좆/NNG', '팔/NNG', '거리/XSV', '고/EC', '다니/VV', '는/ETM', '남자/NNG', '들/XSN', '도/JX', '봤/VV+EP', '는데/EC', 'ㅋㅋ/IC', 'ㅋㅋ/IC', '한남/NNG', '언어/NNG', '오염/NNG', '시키/XSV', '기/ETN', '가/JKS', '정말로/MAG', '효과/NNG', '가/JKS', '있/VA', '군/EC', '미/NNG', '러링/NNP', '은/JX', '맥락/NNG', '이/JKS', '뭔진/NP+VCP+EC+JX', '모르/VV', '겠/EP', '지만/EC', '세/VV+EC', '보이/VV', '는/ETM', '말/NNG', '은/JX', '일단/MAG', '쓰/VV', '고/EC', '보/VX', '는/ETM', '단세포/NNG', '들/XSN', '의/JKG', '수준/NNG', '에/JKB', '맞/VV', '는/ETM', '눈높이/NNG', '공격/NNG', '이/VCP', '었/EP', '던/ETM', '것/NNB', '이/VCP', '다/EC']
2018	시대와 불화하는 괴짜천재 컨셉질하다가 밑천 다 드러난 례술한남들 어디서 계속 주저리주저리 열리느냐	['시대/NNG', '와/JC', '불화/NNG', '하/XSV', '는/ETM', '괴짜/NNG', '천재/NNG', '컨셉/NNG', '질/XSN', '하/XSV', '다가/EC', '밑천/NNG', '다/MAG', '드러난/VV+ETM', '례/NNG', '술/NNG', '한/XSA+ETM', '남/NNG', '들/XSN', '어디/NP', '서/JKB', '계속/MAG', '주저리주저리/MAG', '열리/VV', '느냐/EC']
2018	현우는 그러케 식단관리(야식중단) 하면서도 화가 없는데 한남들은 왜 가슴 근육도 없으면서 화가 많지	['현우/NNG', '는/JX', '그러/VV', '케/EC', '식단/NNG', '관리/NNG', '(/SSO', '야식/NNG', '중단/NNG', ')/SSC', '하/VV', '면서/EC', '도/JX', '화/NNG', '가/JKS', '없/VA', '는데/EC', '한남/NNG', '들/XSN', '은/JX', '왜/MAG', '가슴/NNG', '근육/NNG', '도/JX', '없/VA', '으면서/EC', '화/NNG', '가/JKS', '많/VA', '지/EC']
2018	한국 여자가 하향 결혼하면 이혼해서 가난해 질까봐 마누라에게 존나 집착하는 찌질한 한남 남편에게 맞고 살다가 살해 당하는 구나.	['한국/NNP', '여자/NNG', '가/JKS', '하향/NNG', '결혼/NNG', '하/XSV', '면/EC', '이혼/NNG', '해서/XSV+EC', '가난/NNG', '해/XSV+EC', '질까봐/VX+EC+VX+EC', '마누라/NNG', '에게/JKB', '존나/MAG', '집착/NNG', '하/XSV', '는/ETM', '찌질/NNG', '한/XSA+ETM', '한남/NNG', '남편/NNG', '에게/JKB', '맞/VV', '고/EC', '살/VV', '다가/EC', '살/NNG', '해/XSV+EC', '당하/VV', '는/ETM', '구나/NNG', './SF']
2018	#그알 #그것이알고싶다 어제자 그알은 한국 여자에게 아주 정확한 시그널을 줬음. 법적으로 그나마 사람 취급 받으려면 한남과 무관계여야 한다는. 사적 관계로 엮이면 아주 법적 가치가 똥값=그 집안 소나 개가 됨.	['#/SY', '그/MM', '알/NNG', '#/SY', '그것/NP', '이/JKS', '알/VV', '고/EC', '싶/VX', '다/EF', '어제/MAG', '자/IC', '그/MM', '알/NNG', '은/JX', '한국/NNP', '여자/NNG', '에게/JKB', '아주/MAG', '정확/NNG', '한/XSA+ETM', '시그널/NNG', '을/JKO', '줬/VV+EP', '음/ETN', './SF', '법/NNG', '적/XSN', '으로/JKB', '그나마/MAG', '사람/NNG', '취급/NNG', '받/VV', '으려면/EC', '한남/NNG', '과/JC', '무/XPN', '관계/NNG', '여야/VCP+EC', '한다는/VX+ETM', './SY', '사/NNG', '적/XSN', '관계/NNG', '로/JKB', '엮이/VV', '면/EC', '아주/MAG', '법/NNG', '적/XSN', '가치/NNG', '가/JKS', '똥값/NNG', '=/SY', '그/MM', '집안/NNG', '소나/NNG', '개/NNG', '가/JKS', '됨/VV+ETN', './SF']
2018	ㅋㅋㅋ가람애비 잘생겻다고 빨아주는 거 보면 좀 웃긴다 그렇게 따지자면 여성서사 이미 백만개는 소비햇엇어야지 유사좆들아 솔직히 말해도 갠찮아 잘생긴애 여캐라 그러면 두근거리던 심장 한남소추마냥 뚝 떨어지지?ㅋㅋㅋ pic.twitter.com/KY4UETqPlb	['ㅋㅋㅋ/IC', '가람/NNG', '애비/NNG', '잘/MAG', '생/XPN', '겻/NNG', '다고/VCP+EC', '빨/VV', '아/EC', '주/VX', '는/ETM', '거/NNB', '보/VV', '면/EC', '좀/MAG', '웃긴다/VV+EC', '그렇게/MAG', '따지/VV', '자면/EC', '여성/NNG', '서사/NNG', '이미/MAG', '백만/NR', '개/NNBC', '는/JX', '소비/NNG', '햇/XSV+EP', '엇/EP', '어야지/EC', '유사/NNG', '좆/NNG', '들/XSN', '아/JKV', '솔직히/MAG', '말/NNG', '해도/XSV+EC', '갠/NNG', '찮아/XSA+EC+VX+EC', '잘생긴/VA+ETM', '애/NNG', '여/NNG', '캐/VV', '라/EC', '그러/VV', '면/EC', '두근거리/VV', '던/ETM', '심장/NNG', '한남/NNG', '소추/NNG', '마냥/JKB', '뚝/MAG', '떨어지/VV', '지/EF', '?/SF', 'ㅋㅋㅋ/IC', 'pic/SL', './SY', 'twitter/SL', './SY', 'com/SL', '//SC', 'KY/SL', '4/SN', 'UETqPlb/SL']
2018	"#RT
트친소를 열건데요
망친소 안되게
알티
이벤트를
하려구요
용순이고
김용선 파는
계정이에요
누가봐도
이세상
용순이죠
마음,알티
누르시면
총총총 찾아갑니다
선팔은
맞팔이고 지뢰는_한남 
이벤트 상품은
크런키
아무도 없으면
제가 맛있게 뇸뇸 할게용
탐라에 용순이를 심어보세요^ pic.twitter.com/0bbtWGSKx7"	['#/SY', 'RT/SL', '트친/NNG', '소/NNG', '를/JKO', '열/VV+ETM', '건데요/NNB+VCP+EC', '망친/VV+ETM', '소/NNG', '안/MAG', '되/VV', '게/EC', '알/VV', '티/EC', '이벤트/NNG', '를/JKO', '하/VV', '려구요/EC', '용순/NNP', '이/VCP', '고/EC', '김용선/NNP', '파/VV', '는/ETM', '계정/NNG', '이/VCP', '에요/EF', '누가/NP+JKS', '봐도/VV+EC', '이세상/NNP', '용순/NNP', '이/VCP', '죠/EF', '마음/NNG', ',/SC', '알/VV', '티/EC', '누르/VV', '시/EP', '면/EC', '총/MM', '총총/MAG', '찾아갑니다/VV+EF', '선팔/NNP', '은/JX', '맞/XPN', '팔/NNG', '이/VCP', '고/EC', '지뢰/NNG', '는/JX', '_/SY', '한남/NNG', '이벤트/NNG', '상품/NNG', '은/JX', '크/VA', '런/ETM', '키/NNG', '아무/NP', '도/JX', '없/VA', '으면/EC', '제/NP', '가/JKS', '맛있/VA', '게/EC', '뇸뇸/UNKNOWN', '할/VV+ETM', '게/NNB+JKS', '용/XSN', '탐라/NNP', '에/JKB', '용순/NNP', '이/XSN', '를/JKO', '심/VV', '어/EC', '보/VX', '세요/EP+EF', '^/SY', 'pic/SL', './SY', 'twitter/SL', './SY', 'com/SL', '//SC', '0/SN', 'bbtWGSKx/SL', '7/SN']
2018	여러분 그거 아니 슈가대디 라는 어플이 있는데 한남개저들이 영어로 자기 소개 올리고 어린 여자들 만나려고 하더라 어플 이름 도랐어.. 한남만 있는 건 아니고 각종 빻남들이 있다 룸메가 이런 거 있다고 보여줬음	['여러분/NP', '그거/NP', '아니/IC', '슈가/NNP', '대디/NNP', '라는/VCP+ETM', '어/IC', '플/NNG', '이/JKS', '있/VV', '는데/EC', '한남/NNG', '개저/NNG', '들/XSN', '이/JKS', '영어/NNG', '로/JKB', '자기/NP', '소개/NNG', '올리/VV', '고/EC', '어린/VA+ETM', '여자/NNG', '들/XSN', '만나/VV', '려고/EC', '하/VX', '더라/EF', '어/IC', '플/NNG', '이름/NNG', '도/JX', '랐/UNKNOWN', '어/IC', './SF', './SY', '한남/NNG', '만/JX', '있/VX', '는/ETM', '건/NNB+JX', '아니/VCN', '고/EC', '각종/NNG', '빻/VV', '남/EC', '들/XSN', '이/JKS', '있/VV', '다/EC', '룸/NNG', '메/NNG', '가/JKS', '이런/MM', '거/NNB', '있/VA', '다고/EC', '보여/VV+EC', '줬/VX+EP', '음/ETN']
2018	한남아 선택해 어서 Yes or Yes pic.twitter.com/PYiALo5KMK	['한/MM', '남아/NNG', '선택/NNG', '해/XSV+EC', '어서/MAG', 'Yes/SL', 'or/SL', 'Yes/SL', 'pic/SL', './SY', 'twitter/SL', './SY', 'com/SL', '//SC', 'PYiALo/SL', '5/SN', 'KMK/SL']
2018	시내에서 지나가면서 친구랑 이야기하다 내 목소리가 좀 톤이 높아졌는데 내가  00나도잇거든!! 이랬는데 갑자기 ㅇ응없어~ 이러면서 지나감 진짜 듣고 개어이없어서 내가 응없어~ 소리듣고 바로 어 한남재기해~ 하긴했는데 들었을려나 ㅠㅠ 더 크게할걸 ㅠ	['시내/NNG', '에서/JKB', '지나가/VV', '면서/EC', '친구/NNG', '랑/JKB', '이야기/NNG', '하/XSV', '다/EC', '내/NP+JKG', '목소리/NNG', '가/JKS', '좀/MAG', '톤/NNG', '이/JKS', '높/VA', '아/EC', '졌/VX+EP', '는데/EC', '내/NP', '가/JKS', '00/SN', '나/NP', '도/JX', '잇/VV', '거든/EF', '!/SF', '!/SY', '이랬/VV+EP', '는데/EC', '갑자기/MAG', 'ㅇ응/UNKNOWN', '없/VA', '어/EC', '~/SY', '이러/VV', '면서/EC', '지나감/VV+ETN', '진짜/MAG', '듣/VV', '고/EC', '개/NNG', '어이없/VA', '어서/EC', '내/NP', '가/JKS', '응/IC', '없/VA', '어/EC', '~/SY', '소리/NNG', '듣/VV', '고/EC', '바로/MAG', '어/IC', '한남/NNG', '재기/NNG', '해/XSV+EC', '~/SY', '하/VV', '긴/ETN+JX', '했/VX+EP', '는데/EC', '들/VX', '었/EP', '을려나/EF', 'ㅠㅠ/UNKNOWN', '더/MAG', '크/VA', '게/EC', '할걸/VX+EF', 'ㅠ/UNKNOWN']
2018	"나는 한남이 아니지만 페미니스트는 존나게 싫어하니까 까야겠어 그렇지만 여자를 혐오하지않아 오히려 너무 사랑해서 문제 아 참 근데 난 너의 긴생머리가 좋으니까 바꾸지 말아줘 
라고 하는 산이는 총체적 한남 입니다 땅땅땅 pic.twitter.com/rX0dXxNpy5"	['나/NP', '는/JX', '한남/NNG', '이/JKC', '아니/VCN', '지만/EC', '페미니스트/NNG', '는/JX', '존나게/MAG', '싫/VA', '어/EC', '하/VV', '니까/EC', '까/VV', '야/EC+VX', '겠/EP', '어/EF', '그렇지만/MAJ', '여자/NNG', '를/JKO', '혐오/NNG', '하/XSA', '지/EC', '않/VX', '아/EC', '오히려/MAJ', '너무/MAG', '사랑/NNG', '해서/XSV+EC', '문제/NNG', '아/IC', '참/IC', '근데/MAJ', '난/NP+JX', '너/NP', '의/JKG', '긴/VA+ETM', '생머리/NNG', '가/JKS', '좋/VA', '으니까/EC', '바꾸/VV', '지/EC', '말/VX', '아/EC', '줘/VX+EF', '라고/JKQ', '하/VV', '는/ETM', '산이/NNG', '는/JX', '총체/NNG', '적/XSN', '한남/NNG', '입니다/VCP+EF', '땅땅땅/MAG', 'pic/SL', './SY', 'twitter/SL', './SY', 'com/SL', '//SC', 'rX/SL', '0/SN', 'dXxNpy/SL', '5/SN']
2018	뭔가 익숙한가 했더니 그거였음 뭐지 약간..입시시절..고3시절 노스탈지어...국어 점수 받으려고 수능특강 문학 현대문학  파트 핀 순간 만난 개져한남냄새 물씬나는 작품...추억여행 시켜주셔서 고마워요 그러실 필요는 없었는데 거참	['뭔가/NP+VCP+EC', '익숙/XR', '한가/XSA+EC', '했/VX+EP', '더니/EC', '그거/NP', '였/VCP+EP', '음/ETN', '뭐/NP', '지/VCP+EF', '약간/MAG', './SF', './SY', '입시/NNG', '시절/NNG', './SF', './SY', '고/JKQ', '3/SN', '시절/NNG', '노스/NNP', '탈지/NNG', '어/IC', './SF', '../SY', '국어/NNG', '점수/NNG', '받/VV', '으려고/EC', '수능/NNG', '특강/NNG', '문학/NNG', '현대/NNG', '문학/NNG', '파트/NNG', '핀/VV+ETM', '순간/NNG', '만난/VV+ETM', '개/NNG', '져/XSV+EF', '한남/NNG', '냄새/NNG', '물씬/MAG', '나/NP', '는/JX', '작품/NNG', './SF', '../SY', '추억/NNG', '여행/NNG', '시켜/VV+EC', '주/VX', '셔서/EP+EC', '고마워요/VA+EC', '그러/VV', '실/EP+ETM', '필요/NNG', '는/JX', '없/VA', '었/EP', '는데/EC', '거참/IC']
2018	"좆국은 어릴 때부터 폭력에 순응하게 세뇌한다.

1. 맞을 짓 했으면 맞아야지
하고 졸라 팬 다음에
2. 이게 다 널 사랑해서 그래  개소름

한남은 아동기 지나고 지가 좆권력 가진 거 인지하면 여성에게 반복한다. 사랑과 폭력을 연결짓는 사고는 무조건 없어져야 한다. 폭력은 단지 폭력일 뿐이다."	['좆/NNG', '국/NNG', '은/JX', '어릴/VA+ETM', '때/NNG', '부터/JX', '폭력/NNG', '에/JKB', '순응/NNG', '하/XSV', '게/EC', '세뇌/NNG', '한다/XSV+EC', './SY', '1/SN', './SF', '맞/VV', '을/ETM', '짓/NNB', '했/VV+EP', '으면/EC', '맞/VV', '아야지/EC', '하/VV', '고/EC', '졸라/VV+EC', '팬/NNG', '다음/NNG', '에/JKB', '2/SN', './SF', '이게/NP+JKS', '다/MAG', '널/VV+ETM', '사랑/NNG', '해서/XSV+EC', '그래/VV+EC', '개/NNG', '소름/NNG', '한남/NNG', '은/JX', '아동기/NNG', '지나/VV', '고/EC', '지/NP', '가/JKS', '좆/NNG', '권력/NNG', '가진/VV+ETM', '거/NNB', '인지/VCP+EC', '하/VV', '면/EC', '여성/NNG', '에게/JKB', '반복/NNG', '한다/XSV+EF', './SF', '사랑/NNG', '과/JC', '폭력/NNG', '을/JKO', '연결짓/VV', '는/ETM', '사고/NNG', '는/JX', '무조건/MAG', '없/VA', '어/EC', '져야/VX+EC', '한다/VX+EF', './SF', '폭력/NNG', '은/JX', '단지/MAG', '폭력/NNG', '일/VCP+ETM', '뿐/NNB', '이/VCP', '다/EF', './SF']
2018	탈코하고 시비붙는거 다들 한번쯤 겪는다. 큰일날 수 있다는걸 항상 염두해두고 산다. 혹시나 싶어 유서도 썻었다. 거기에 “내가 죽었다면 자살은 절대 아닐거고 한남이 죽인걸거다. 꼭 나 대신 공론화시켜주고 처벌시켜라. 무조건 성공해야한다. 실패하면 내 죽음에 한남 아들감이 된다.	['탈/XPN', '코/NNG', '하/XSV', '고/EC', '시비/NNG', '붙/VV', '는/ETM', '거/NNB', '다/MAG', '들/XSN', '한/MM', '번/NNBC', '쯤/XSN', '겪/VV', '는다/EF', './SF', '큰일날/VV+ETM', '수/NNB', '있/VV', '다는/ETM', '걸/NNB+JKO', '항상/MAG', '염두/NNG', '해/XSV+EC', '두/VX', '고/EC', '산다/VV+EF', './SF', '혹시나/MAG', '싶/VA', '어/EC', '유서/NNG', '도/JX', '썻/UNKNOWN', '었/EP', '다/EF', './SF', '거기/NP', '에/JKB', '“/SSO', '내/NP', '가/JKS', '죽/VV', '었/EP', '다면/EC', '자살/NNG', '은/JX', '절대/MAG', '아닐/VCN+ETM', '거/NNB', '고/VCP+EC', '한남/NNG', '이/JKS', '죽인/VV+ETM', '걸/NNB+JKO', '거/NNB', '다/VCP+EF', './SF', '꼭/MAG', '나/NP', '대신/NNG', '공론/NNG', '화/XSN', '시켜/XSV+EC', '주/VX', '고/EC', '처벌/NNG', '시켜라/XSV+EF', './SF', '무조건/MAG', '성공/NNG', '해야/XSV+EC', '한다/VX+EF', './SF', '실패/NNG', '하/XSV', '면/EC', '내/NP+JKG', '죽음/NNG', '에/JKB', '한남/NNG', '아들/NNG', '감/XSN', '이/JKS', '된다/VV+EF', './SF']
2018	싸불 당할 짓 해서 싸불한다는 거 진짜 한남같다	['싸/VA+EF', '불/XPN', '당/NNG', '할/XSV+ETM', '짓/NNB', '해서/VV+EC', '싸/VV+EC', '불/NNG', '한다는/XSV+ETM', '거/NNB', '진짜/MAG', '한남/NNG', '같/VA', '다/EC']
